season,game_type,week,gametime,away_team,away_score,home_team,home_score,result,total,overtime,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,Score_Diff,Home_Win?
2020,REG,12,20:15,SEA,23,PHI,17,-6,40,0,11,8,-274,237,-6.5,-106,-104,50,-108,-103,0,outdoors,grass,60,16,-6,0
2020,REG,12,15:40,BAL,14,PIT,19,5,33,0,10,10,416,-518,10.5,-109,-101,41.5,-104,-107,1,outdoors,grass,36,14,5,1
2020,REG,13,13:00,NO,21,ATL,16,-5,37,0,7,7,-141,127,-2.5,-113,102,46,-101,-110,1,closed,fieldturf,,,-5,0
2020,REG,13,13:00,DET,34,CHI,30,-4,64,0,10,7,145,-161,3,-100,-110,44,-108,-104,1,outdoors,grass,35,5,-4,0
2020,REG,13,13:00,IND,26,HOU,20,-6,46,0,7,10,-176,157,-3.5,101,-112,50,-105,-106,1,closed,grass,,,-6,0
2020,REG,13,13:00,CIN,7,MIA,19,12,26,0,7,7,397,-491,10.5,-115,105,43,-103,-109,0,outdoors,grass,81,5,12,1
2020,REG,13,13:00,JAX,24,MIN,27,3,51,1,7,7,365,-445,10.5,-118,107,51,103,-114,0,dome,sportturf,,,3,1
2020,REG,13,13:00,LV,31,NYJ,28,-3,59,0,7,7,-349,295,-7.5,103,-113,48,104,-116,0,outdoors,fieldturf,39,18,-3,0
2020,REG,13,13:00,CLE,41,TEN,35,-6,76,0,7,7,178,-200,4,-111,101,54,-107,-104,0,outdoors,grass,52,1,-6,0
2020,REG,13,16:05,LA,38,ARI,28,-10,66,0,7,7,-144,130,-2.5,-114,103,49,-104,-107,1,closed,grass,,,-10,0
2020,REG,13,16:05,NYG,17,SEA,12,-5,29,0,7,6,413,-514,11,-114,104,48.5,-102,-110,0,outdoors,fieldturf,51,4,-5,0
2020,REG,13,16:25,PHI,16,GB,30,14,46,0,6,7,328,-393,8,-102,-108,50,-107,-104,0,outdoors,grass,34,9,14,1
2020,REG,13,16:25,NE,45,LAC,0,-45,45,0,7,7,117,-129,2.5,-109,-102,47,-112,100,0,dome,matrixturf,,,-45,0
2020,REG,13,20:20,DEN,16,KC,22,6,38,0,7,7,510,-660,13,-120,108,51,-101,-111,1,outdoors,astroturf,41,9,6,1
2020,REG,13,17:00,WAS,23,PIT,17,-6,40,0,11,5,231,-265,5.5,-100,-110,43.5,-101,-110,0,outdoors,grass,34,10,-6,0
2020,REG,13,20:15,BUF,34,SF,24,-10,58,0,8,8,110,-122,1.5,-103,-107,48,-103,-108,0,closed,grass,,,-10,0
2020,REG,13,20:05,DAL,17,BAL,34,17,51,0,12,6,326,-390,8.5,-103,-108,46,-108,-103,0,outdoors,grass,38,9,17,1
2020,REG,14,20:20,NE,3,LA,24,21,27,0,4,4,201,-228,5,-103,-107,43.5,-102,-110,0,dome,matrixturf,,,21,1
2020,REG,14,13:00,DEN,32,CAR,27,-5,59,0,7,14,177,-199,4,-101,-109,46,-101,-110,0,outdoors,grass,70,7,-5,0
2020,REG,14,13:00,HOU,7,CHI,36,29,43,0,7,7,-114,104,-1,-107,-103,46,101,-112,0,outdoors,grass,34,1,29,1
2020,REG,14,13:00,DAL,30,CIN,7,-23,37,0,5,7,-164,148,-3,-114,103,44,-106,-105,0,outdoors,grass,44,5,-23,0
2020,REG,14,13:00,TEN,31,JAX,10,-21,41,0,7,7,-364,307,-7.5,-106,-104,53,-112,101,1,outdoors,grass,69,2,-21,0
2020,REG,14,13:00,KC,33,MIA,27,-6,60,0,7,7,-330,281,-7.5,109,-121,51.5,-102,-109,0,outdoors,grass,81,8,-6,0
2020,REG,14,13:00,ARI,26,NYG,7,-19,33,0,7,7,-154,139,-3,-106,-104,47,-101,-111,0,outdoors,fieldturf,59,15,-19,0
2020,REG,14,13:00,MIN,14,TB,26,12,40,0,7,14,271,-317,7,-106,-104,52.5,-116,104,0,outdoors,grass,78,5,12,1
2020,REG,14,16:05,IND,44,LV,27,-17,71,0,7,7,-130,118,-2.5,-104,-106,51.5,-103,-108,0,dome,grass,,,-17,0
2020,REG,14,16:05,NYJ,3,SEA,40,37,43,0,7,7,734,-1032,16.5,-110,-100,49.5,105,-117,0,outdoors,fieldturf,43,8,37,1
2020,REG,14,16:25,GB,31,DET,24,-7,55,0,7,7,-345,292,-9.5,106,-117,55.5,-105,-106,1,dome,fieldturf,,,-7,0
2020,REG,14,16:25,ATL,17,LAC,20,3,37,0,7,7,107,-118,1,100,-110,49,-101,-111,0,dome,matrixturf,,,3,1
2020,REG,14,16:25,NO,21,PHI,24,3,45,0,7,7,-335,284,-7.5,-104,-106,43,-106,-105,0,outdoors,grass,57,10,3,1
2020,REG,14,16:25,WAS,23,SF,15,-8,38,0,6,6,134,-149,3,-111,101,43.5,-104,-107,0,closed,grass,,,-8,0
2020,REG,14,20:20,PIT,15,BUF,26,11,41,0,6,6,112,-124,2,-109,-102,48.5,-106,-105,0,outdoors,astroturf,35,11,11,1
2020,REG,14,20:15,BAL,47,CLE,42,-5,89,0,6,8,-174,156,-3,-116,105,45.5,-100,-111,1,outdoors,grass,34,18,-5,0
2020,REG,15,20:20,LAC,30,LV,27,-3,57,1,4,4,156,-174,3.5,-123,111,52,-101,-110,1,dome,grass,,,-3,0
2020,REG,15,16:30,BUF,48,DEN,19,-29,67,0,6,6,-242,212,-5.5,-105,-105,49,-103,-108,0,outdoors,grass,47,24,-29,0
2020,REG,15,20:15,CAR,16,GB,24,8,40,0,6,6,346,-419,9.5,-103,-107,53,-104,-107,0,outdoors,grass,33,5,8,1
2020,REG,15,13:00,TB,31,ATL,27,-4,58,0,7,7,-258,225,-6,-104,-106,49.5,-103,-108,1,closed,fieldturf,,,-4,0
2020,REG,15,13:00,JAX,14,BAL,40,26,54,0,7,6,564,-746,13,-118,107,49.5,-110,-101,0,outdoors,grass,39,3,26,1
2020,REG,15,13:00,SF,33,DAL,41,8,74,0,7,7,-202,180,-4,-106,-104,46,-106,-105,0,closed,fieldturf,,,8,1
2020,REG,15,13:00,HOU,20,IND,27,7,47,0,7,7,311,-370,7.5,-108,-102,52.5,-106,-105,1,closed,fieldturf,,,7,1
2020,REG,15,13:00,NE,12,MIA,22,10,34,0,10,7,-120,109,-1.5,-106,-104,40,100,-112,1,outdoors,grass,79,9,10,1
2020,REG,15,13:00,CHI,33,MIN,27,-6,60,0,7,7,137,-152,2.5,111,-123,47.5,-111,-101,1,dome,sportturf,,,-6,0
2020,REG,15,13:00,DET,25,TEN,46,21,71,0,7,7,325,-389,9.5,-113,102,54.5,-109,-103,0,outdoors,grass,46,5,21,1
2020,REG,15,13:00,SEA,20,WAS,15,-5,35,0,7,7,-251,219,-6,-103,-107,44.5,-103,-108,0,outdoors,grass,43,8,-5,0
2020,REG,15,16:05,PHI,26,ARI,33,7,59,0,7,7,226,-259,6.5,-114,103,49.5,-103,-108,0,closed,grass,,,7,1
2020,REG,15,16:05,NYJ,23,LA,20,-3,43,0,7,10,957,-1601,17.5,-115,104,44.5,-102,-110,0,dome,matrixturf,,,-3,0
2020,REG,15,16:25,KC,32,NO,29,-3,61,0,7,7,-137,124,-2.5,-113,102,53.5,101,-112,0,dome,astroturf,,,-3,0
2020,REG,15,20:20,CLE,20,NYG,6,-14,26,0,6,7,-271,235,-6,-108,-102,44.5,-100,-111,0,outdoors,fieldturf,36,0,-14,0
2020,REG,15,20:15,PIT,17,CIN,27,10,44,0,8,8,-942,682,-14.5,-101,-109,40.5,-107,-104,1,outdoors,grass,43,10,10,1
2020,REG,16,16:30,MIN,33,NO,52,19,85,0,5,5,260,-302,6.5,-109,-102,49,-109,-102,0,dome,astroturf,,,19,1
2020,REG,16,13:00,TB,47,DET,7,-40,54,0,6,6,-591,455,-12,101,-111,55,-107,-104,0,dome,fieldturf,,,-40,0
2020,REG,16,16:30,SF,20,ARI,12,-8,32,0,6,6,242,-280,6,-108,-102,49,-104,-107,1,closed,grass,,,-8,0
2020,REG,16,20:15,MIA,26,LV,25,-1,51,0,6,9,-125,113,-2,-104,-106,50,101,-112,0,dome,grass,,,-1,0
2020,REG,16,13:00,NYG,13,BAL,27,14,40,0,7,7,348,-420,10,-116,105,43.5,-110,-101,0,outdoors,grass,38,3,14,1
2020,REG,16,13:00,CIN,37,HOU,31,-6,68,0,6,7,276,-324,7.5,-113,102,46,-105,-106,0,closed,grass,,,-6,0
2020,REG,16,13:00,CHI,41,JAX,17,-24,58,0,7,7,-452,370,-9.5,-108,-103,47,-105,-106,0,outdoors,grass,55,5,-24,0
2020,REG,16,13:00,ATL,14,KC,17,3,31,0,7,7,409,-508,11,-110,-100,54,-106,-105,0,outdoors,astroturf,49,8,3,1
2020,REG,16,13:00,CLE,16,NYJ,23,7,39,0,7,7,-303,260,-6.5,-114,103,45,-105,-106,0,outdoors,fieldturf,37,5,7,1
2020,REG,16,13:00,IND,24,PIT,28,4,52,0,7,6,-106,-104,-1,100,-111,43,-105,-106,0,outdoors,grass,37,6,4,1
2020,REG,16,16:05,DEN,16,LAC,19,3,35,0,8,10,113,-125,2.5,-111,100,47.5,-104,-108,1,dome,matrixturf,,,3,1
2020,REG,16,16:05,CAR,20,WAS,13,-7,33,0,8,7,-112,102,-1,-105,-105,41,102,-114,0,outdoors,grass,41,6,-7,0
2020,REG,16,16:25,PHI,17,DAL,37,20,54,0,7,7,-166,149,-3,-115,104,50,-103,-108,1,closed,fieldturf,,,20,1
2020,REG,16,16:25,LA,9,SEA,20,11,29,0,7,7,115,-127,1.5,103,-114,48,-111,100,1,outdoors,fieldturf,45,2,11,1
2020,REG,16,20:20,TEN,14,GB,40,26,54,0,7,8,159,-177,3,107,-118,52.5,-104,-107,0,outdoors,grass,28,15,26,1
2020,REG,16,20:15,BUF,38,NE,9,-29,47,0,9,8,-313,268,-7,-102,-108,47,100,-112,1,outdoors,grass,41,4,-29,0
2020,REG,17,13:00,MIA,26,BUF,56,30,82,0,8,6,-153,138,-3.5,113,-125,42.5,102,-114,1,outdoors,astroturf,35,1,30,1
2020,REG,17,13:00,BAL,38,CIN,3,-35,41,0,7,7,-799,597,-13.5,106,-117,46,-109,-102,1,outdoors,grass,39,10,-35,0
2020,REG,17,13:00,PIT,22,CLE,24,2,46,0,7,7,376,-460,10.5,-111,100,45,-112,101,1,outdoors,grass,38,7,2,1
2020,REG,17,13:00,MIN,37,DET,35,-2,72,0,9,8,-161,145,-3,-110,-100,54,-112,101,1,dome,fieldturf,,,-2,0
2020,REG,17,13:00,NYJ,14,NE,28,14,42,0,7,6,145,-161,3,-101,-110,41,-102,-109,1,outdoors,grass,33,5,14,1
2020,REG,17,13:00,DAL,19,NYG,23,4,42,0,7,7,-121,109,-1.5,-106,-104,44.5,-109,-103,1,outdoors,fieldturf,33,6,4,1
2020,REG,17,13:00,ATL,27,TB,44,17,71,0,7,8,276,-323,7.5,-123,111,51,-100,-111,1,outdoors,grass,65,4,17,1
2020,REG,17,16:25,NO,33,CAR,7,-26,40,0,9,7,-250,219,-6,100,-110,47,-108,-104,1,outdoors,grass,57,2,-26,0
2020,REG,17,16:25,GB,35,CHI,16,-19,51,0,7,7,-207,184,-4.5,-103,-107,48.5,-112,100,1,outdoors,grass,32,7,-19,0
2020,REG,17,16:25,LV,32,DEN,31,-1,63,0,8,7,-144,130,-2.5,-115,104,50.5,-103,-108,1,outdoors,grass,53,10,-1,0
2020,REG,17,16:25,TEN,41,HOU,38,-3,79,0,7,7,-301,259,-7,101,-111,55.5,-113,101,1,closed,grass,,,-3,0
2020,REG,17,16:25,JAX,14,IND,28,14,42,0,7,7,906,-1350,15.5,104,-115,48,-112,100,1,closed,fieldturf,,,14,1
2020,REG,17,16:25,LAC,38,KC,21,-17,59,0,7,7,-282,244,-7,106,-117,43,-103,-108,1,outdoors,astroturf,35,6,-17,0
2020,REG,17,16:25,ARI,7,LA,18,11,25,0,8,7,113,-125,1,105,-116,42,-107,-104,1,dome,matrixturf,,,11,1
2020,REG,17,16:25,SEA,26,SF,23,-3,49,0,7,8,-310,266,-7,101,-112,45,-113,102,1,closed,grass,,,-3,0
2020,REG,17,20:20,WAS,20,PHI,14,-6,34,0,7,7,-283,245,-6.5,-109,-101,43.5,101,-112,1,outdoors,grass,38,10,-6,0
2021,REG,1,20:20,DAL,29,TB,31,2,60,0,7,7,351,-425,10,-121,110,52.5,-108,-103,0,outdoors,grass ,82,9,2,1
2021,REG,1,13:00,PHI,32,ATL,6,-26,38,0,7,7,161,-180,3.5,-109,-101,49,-108,-103,0,open,fieldturf,,,-26,0
2021,REG,1,13:00,PIT,23,BUF,16,-7,39,0,7,7,232,-267,6.5,-110,-100,48,-114,103,0,outdoors,a_turf,73,17,-7,0
2021,REG,1,13:00,NYJ,14,CAR,19,5,33,0,7,7,164,-184,3.5,-108,-102,44.5,-107,-104,0,outdoors,grass ,81,0,5,1
2021,REG,1,13:00,MIN,24,CIN,27,3,51,1,7,7,-135,122,-3,109,-120,47,102,-114,0,outdoors,fieldturf,81,15,3,1
2021,REG,1,13:00,SF,41,DET,33,-8,74,0,7,7,-415,344,-9.5,-105,-105,46,-103,-108,0,dome,fieldturf,,,-8,0
2021,REG,1,13:00,JAX,21,HOU,37,16,58,0,7,7,-172,154,-3.5,103,-113,45.5,-107,-104,1,closed,astroturf,,,16,1
2021,REG,1,13:00,SEA,28,IND,16,-12,44,0,7,7,-146,132,-3,106,-117,49,-105,-106,0,closed,fieldturf,,,-12,0
2021,REG,1,13:00,ARI,38,TEN,13,-25,51,0,7,7,131,-146,2.5,105,-116,54,-103,-108,0,outdoors,grass ,82,8,-25,0
2021,REG,1,13:00,LAC,20,WAS,16,-4,36,0,7,7,117,-129,2.5,-109,-101,45.5,-115,103,0,outdoors,grass ,81,4,-4,0
2021,REG,1,16:25,CLE,29,KC,33,4,62,0,7,7,211,-241,5.5,-101,-110,54.5,-107,-105,0,outdoors,grass ,88,8,4,1
2021,REG,1,16:25,MIA,17,NE,16,-1,33,0,7,7,155,-173,3.5,-113,102,43.5,-114,103,1,outdoors,fieldturf,81,15,-1,0
2021,REG,1,16:25,GB,3,NO,38,35,41,0,7,7,-181,162,-4,103,-114,49,-110,-102,0,outdoors,grass ,86,9,35,1
2021,REG,1,16:25,DEN,27,NYG,13,-14,40,0,7,7,-139,125,-3,109,-120,41.5,-105,-106,0,outdoors,fieldturf,82,19,-14,0
2021,REG,1,20:20,CHI,14,LA,34,20,48,0,7,7,324,-387,9.5,-108,-102,46,-107,-104,0,dome,matrixturf,,,20,1
2021,REG,1,20:15,BAL,27,LV,33,6,60,1,7,7,-167,149,-3,-116,105,50.5,-111,-100,0,dome,grass,,,6,1
2021,REG,2,20:20,NYG,29,WAS,30,1,59,0,4,4,176,-198,4,-103,-107,42,-112,100,1,outdoors,grass ,71,0,1,1
2021,REG,2,13:00,NO,7,CAR,26,19,33,0,7,7,-145,131,-3,102,-113,45,-106,-105,1,outdoors,grass ,83,4,19,1
2021,REG,2,13:00,CIN,17,CHI,20,3,37,0,7,7,114,-126,2,-105,-105,44.5,-107,-104,0,outdoors,grass ,80,0,3,1
2021,REG,2,13:00,HOU,21,CLE,31,10,52,0,7,7,521,-675,13.5,-103,-107,48.5,103,-115,0,outdoors,grass ,75,12,10,1
2021,REG,2,13:00,LA,27,IND,24,-3,51,0,7,7,-205,182,-4,-110,-100,48,-115,103,0,closed,fieldturf,,,-3,0
2021,REG,2,13:00,DEN,23,JAX,13,-10,36,0,7,7,-241,211,-6,104,-115,45,-107,-104,0,outdoors,grass ,80,7,-10,0
2021,REG,2,13:00,BUF,35,MIA,0,-35,35,0,7,7,-179,160,-3.5,103,-113,48,-103,-109,1,outdoors,grass ,89,7,-35,0
2021,REG,2,13:00,NE,25,NYJ,6,-19,31,0,7,7,-235,207,-5.5,-105,-105,43,102,-113,1,outdoors,fieldturf,72,13,-19,0
2021,REG,2,13:00,SF,17,PHI,11,-6,28,0,7,7,-144,130,-3,104,-115,49,-109,-102,0,outdoors,grass ,76,13,-6,0
2021,REG,2,13:00,LV,26,PIT,17,-9,43,0,6,7,201,-228,5.5,-109,-102,46.5,104,-116,0,outdoors,grass ,77,4,-9,0
2021,REG,2,16:05,MIN,33,ARI,34,1,67,0,7,7,170,-191,4,-111,101,51,-111,-101,0,closed,grass ,,,1,1
2021,REG,2,16:05,ATL,25,TB,48,23,73,0,7,10,582,-772,13.5,-108,-102,52,-103,-108,1,outdoors,grass ,85,0,23,1
2021,REG,2,16:25,DAL,20,LAC,17,-3,37,0,10,7,135,-150,3,-109,-101,55,-101,-110,0,dome,matrixturf,,,-3,0
2021,REG,2,16:25,TEN,33,SEA,30,-3,63,1,7,7,247,-286,6.5,-100,-110,53.5,-102,-109,0,outdoors,fieldturf,62,14,-3,0
2021,REG,2,20:20,KC,35,BAL,36,1,71,0,7,6,-171,153,-3.5,107,-118,53.5,-110,-101,0,outdoors,grass,82,8,1,1
2021,REG,2,20:15,DET,17,GB,35,18,52,0,8,8,400,-494,11.5,-112,102,49.5,-101,-110,1,outdoors,grass ,73,12,18,1
2021,REG,3,20:20,CAR,24,HOU,9,-15,33,0,4,4,-420,348,-8,-115,104,43,-101,-110,0,closed,astroturf,,,-15,0
2021,REG,3,13:00,WAS,21,BUF,43,22,64,0,10,7,281,-330,7.5,-114,103,45.5,-105,-106,0,outdoors,a_turf,67,21,22,1
2021,REG,3,13:00,CHI,6,CLE,26,20,32,0,7,7,315,-375,7.5,-102,-108,45,-106,-105,0,outdoors,grass ,70,22,20,1
2021,REG,3,13:00,BAL,19,DET,17,-2,36,0,7,6,-344,292,-7.5,-100,-110,51,-105,-106,0,dome,fieldturf,,,-2,0
2021,REG,3,13:00,ARI,31,JAX,19,-12,50,0,7,7,-360,304,-8,-101,-110,51.5,-104,-107,0,outdoors,grass ,81,4,-12,0
2021,REG,3,13:00,LAC,30,KC,24,-6,54,0,7,7,237,-273,6.5,-100,-110,55,-108,-103,1,outdoors,grass ,81,19,-6,0
2021,REG,3,13:00,NO,28,NE,13,-15,41,0,7,7,130,-144,3,-117,106,44,-114,102,0,outdoors,fieldturf,73,11,-15,0
2021,REG,3,13:00,ATL,17,NYG,14,-3,31,0,7,10,129,-143,3,-115,105,48,-110,-101,0,outdoors,fieldturf,69,13,-3,0
2021,REG,3,13:00,CIN,24,PIT,10,-14,34,0,7,7,126,-140,2.5,103,-114,42.5,-112,101,1,outdoors,grass ,67,9,-14,0
2021,REG,3,13:00,IND,16,TEN,25,9,41,0,7,7,175,-196,4.5,-113,103,47,-104,-107,1,outdoors,grass ,72,4,9,1
2021,REG,3,16:05,NYJ,0,DEN,26,26,26,0,7,7,470,-597,10.5,-109,-101,42,-107,-104,0,outdoors,grass ,82,6,26,1
2021,REG,3,16:05,MIA,28,LV,31,3,59,1,7,7,173,-194,4,-107,-103,45,-100,-111,0,dome,grass,,,3,1
2021,REG,3,16:25,TB,24,LA,34,10,58,0,7,7,-106,-104,-1,100,-110,55,-102,-109,0,dome,matrixturf,,,10,1
2021,REG,3,16:25,SEA,17,MIN,30,13,47,0,7,7,-120,109,-2,-101,-109,53.5,-104,-107,0,dome,sportturf,,,13,1
2021,REG,3,20:20,GB,30,SF,28,-2,58,0,6,7,160,-179,3.5,-113,103,50.5,-103,-108,0,outdoors,grass,69,15,-2,0
2021,REG,3,20:15,PHI,21,DAL,41,20,62,0,8,8,168,-189,3.5,-103,-107,51.5,-110,-101,1,open,matrixturf,,,20,1
2021,REG,4,20:20,JAX,21,CIN,24,3,45,0,4,4,313,-373,7.5,105,-116,46,101,-113,0,outdoors,fieldturf,65,0,3,1
2021,REG,4,13:00,WAS,34,ATL,30,-4,64,0,7,7,-117,106,-1,-111,100,47.5,-114,102,0,open,fieldturf,,,-4,0
2021,REG,4,13:00,HOU,0,BUF,40,40,40,0,10,7,988,-1500,19,-108,-102,47.5,-106,-105,0,outdoors,a_turf,67,12,40,1
2021,REG,4,13:00,DET,14,CHI,24,10,38,0,7,7,134,-148,3,-109,-101,42,-110,-101,1,outdoors,grass ,72,4,10,1
2021,REG,4,13:00,CAR,28,DAL,36,8,64,0,10,6,186,-210,4.5,-106,-104,51.5,-114,102,0,closed,matrixturf,,,8,1
2021,REG,4,13:00,IND,27,MIA,17,-10,44,0,7,7,130,-144,2.5,102,-113,41.5,-104,-107,0,outdoors,grass ,85,16,-10,0
2021,REG,4,13:00,CLE,14,MIN,7,-7,21,0,7,7,-105,-106,-1,102,-113,52,102,-114,0,dome,sportturf,,,-7,0
2021,REG,4,13:00,NYG,27,NO,21,-6,48,1,7,7,286,-337,7.5,-118,107,43,103,-115,0,dome,sportturf,,,-6,0
2021,REG,4,13:00,TEN,24,NYJ,27,3,51,1,7,7,-234,206,-5.5,-104,-106,44.5,-106,-105,0,outdoors,fieldturf,78,9,3,1
2021,REG,4,13:00,KC,42,PHI,30,-12,72,0,7,6,-349,296,-7.5,101,-112,53.5,-105,-106,0,outdoors,grass ,73,8,-12,0
2021,REG,4,16:05,ARI,37,LA,20,-17,57,0,7,7,178,-200,3.5,100,-111,53.5,-101,-110,1,dome,matrixturf,,,-17,0
2021,REG,4,16:05,SEA,28,SF,21,-7,49,0,7,7,120,-133,2.5,-103,-107,52,-108,-103,1,outdoors,grass,80,0,-7,0
2021,REG,4,16:25,BAL,23,DEN,7,-16,30,0,7,7,107,-118,1,101,-111,44,-106,-105,0,outdoors,grass ,77,11,-16,0
2021,REG,4,16:25,PIT,17,GB,27,10,44,0,7,7,239,-276,6.5,-104,-106,45,-103,-108,0,outdoors,grass ,67,4,10,1
2021,REG,4,20:20,TB,19,NE,17,-2,36,0,7,7,-255,223,-6,-105,-105,49.5,-110,-101,0,outdoors,fieldturf,62,4,-2,0
2021,REG,4,20:15,LV,14,LAC,28,14,42,0,8,8,144,-161,3,-101,-109,52,-108,-103,1,dome,matrixturf,,,14,1
2021,REG,5,20:20,LA,26,SEA,17,-9,43,0,4,4,-135,122,-2.5,-116,105,53.5,-106,-105,1,outdoors,fieldturf,56,8,-9,0
2021,REG,5,9:30,NYJ,20,ATL,27,7,47,0,7,7,138,-153,3,-107,-103,45.5,102,-113,0,outdoors,grass,63,8,7,1
2021,REG,5,13:00,PHI,21,CAR,18,-3,39,0,7,7,126,-139,2.5,104,-114,46,-106,-105,0,outdoors,grass ,76,13,-3,0
2021,REG,5,13:00,GB,25,CIN,22,-3,47,1,7,10,-123,111,-2,-104,-106,50,-108,-104,0,outdoors,fieldturf,76,12,-3,0
2021,REG,5,13:00,NE,25,HOU,22,-3,47,0,7,7,-339,288,-8,102,-112,39.5,-112,101,0,closed,astroturf,,,-3,0
2021,REG,5,13:00,TEN,37,JAX,19,-18,56,0,7,10,-191,170,-4,-100,-110,49,-102,-109,1,outdoors,grass ,78,11,-18,0
2021,REG,5,13:00,DET,17,MIN,19,2,36,0,7,7,346,-418,10,-110,-100,49.5,102,-113,1,dome,sportturf,,,2,1
2021,REG,5,13:00,DEN,19,PIT,27,8,46,0,7,7,-124,113,-2,-106,-104,40,101,-113,0,outdoors,grass ,71,9,8,1
2021,REG,5,13:00,MIA,17,TB,45,28,62,0,7,7,448,-564,11,-100,-110,48,-104,-107,0,outdoors,grass ,84,7,28,1
2021,REG,5,13:00,NO,33,WAS,22,-11,55,0,7,7,-130,117,-2.5,-106,-104,43.5,-101,-110,0,outdoors,grass ,70,12,-11,0
2021,REG,5,16:05,CLE,42,LAC,47,5,89,0,7,6,117,-129,2.5,-106,-104,46.5,102,-114,0,dome,matrixturf,,,5,1
2021,REG,5,16:05,CHI,20,LV,9,-11,29,0,7,6,215,-245,5.5,-102,-108,46,-111,-101,0,dome,grass,,,-11,0
2021,REG,5,16:25,SF,10,ARI,17,7,27,0,7,7,231,-266,6,-110,-100,48.5,-105,-106,1,closed,grass ,,,7,1
2021,REG,5,16:25,NYG,20,DAL,44,24,64,0,7,7,285,-335,7.5,-112,102,53,104,-116,1,closed,matrixturf,,,24,1
2021,REG,5,20:20,BUF,38,KC,20,-18,58,0,7,7,121,-134,2.5,-101,-109,57,103,-114,0,outdoors,grass ,76,0,-18,0
2021,REG,5,20:15,IND,25,BAL,31,6,56,1,8,8,301,-356,7.5,-105,-105,46.5,-103,-108,0,outdoors,grass,69,6,6,1
2021,REG,6,20:20,TB,28,PHI,22,-6,50,0,4,4,-274,238,-7,103,-114,53,-107,-104,0,outdoors,grass ,74,8,-6,0
2021,REG,6,9:30,MIA,20,JAX,23,3,43,0,7,7,-122,110,-2.5,104,-115,47.5,-107,-105,0,outdoors,grass,63,11,3,1
2021,REG,6,13:00,LAC,6,BAL,34,28,40,0,7,6,149,-166,3,106,-116,50.5,105,-117,0,outdoors,grass,63,15,28,1
2021,REG,6,13:00,MIN,34,CAR,28,-6,62,1,7,7,-134,121,-2.5,-110,-100,45.5,-110,-101,0,outdoors,grass ,62,7,-6,0
2021,REG,6,13:00,GB,24,CHI,14,-10,38,0,7,7,-228,201,-5.5,-106,-104,44,-105,-106,1,outdoors,grass ,59,6,-10,0
2021,REG,6,13:00,CIN,34,DET,11,-23,45,0,7,7,-192,171,-3.5,-110,-100,46.5,-110,-101,0,dome,fieldturf,,,-23,0
2021,REG,6,13:00,HOU,3,IND,31,28,34,0,7,6,363,-442,10.5,-117,106,43.5,-111,-100,1,open,fieldturf,,,28,1
2021,REG,6,13:00,LA,38,NYG,11,-27,49,0,10,7,-328,280,-7.5,107,-118,49.5,-113,101,0,outdoors,fieldturf,61,13,-27,0
2021,REG,6,13:00,KC,31,WAS,13,-18,44,0,7,7,-255,223,-6,-105,-105,54,-106,-105,0,outdoors,grass ,62,13,-18,0
2021,REG,6,16:05,ARI,37,CLE,14,-23,51,0,7,7,129,-143,3,-117,106,48,102,-114,0,outdoors,grass ,58,23,-23,0
2021,REG,6,16:25,LV,34,DEN,24,-10,58,0,7,7,182,-205,5,-111,101,45.5,-111,-100,1,outdoors,grass ,76,8,-10,0
2021,REG,6,16:25,DAL,35,NE,29,-6,64,1,7,7,-189,169,-3.5,-108,-102,50.5,-106,-105,0,outdoors,fieldturf,62,11,-6,0
2021,REG,6,20:20,SEA,20,PIT,23,3,43,1,10,7,189,-213,5.5,-104,-106,43,-104,-107,0,outdoors,grass ,49,6,3,1
2021,REG,6,20:15,BUF,31,TEN,34,3,65,0,8,8,-239,210,-6,-102,-108,53.5,-113,101,0,outdoors,grass ,66,6,3,1
2021,REG,7,20:20,DEN,14,CLE,17,3,31,0,4,4,110,-121,2,-107,-103,40.5,-106,-105,0,outdoors,grass ,59,27,3,1
2021,REG,7,13:00,CIN,41,BAL,17,-24,58,0,7,7,236,-272,6.5,-109,-101,45.5,-102,-109,1,outdoors,grass,61,6,-24,0
2021,REG,7,13:00,WAS,10,GB,24,14,34,0,7,7,331,-397,8.5,-105,-105,48,-117,105,0,outdoors,grass ,49,11,14,1
2021,REG,7,13:00,ATL,30,MIA,28,-2,58,0,14,7,-129,117,-1.5,-113,103,48.5,-113,101,0,outdoors,grass ,85,9,-2,0
2021,REG,7,13:00,NYJ,13,NE,54,41,67,0,14,7,261,-303,7,-108,-102,43,-112,100,1,outdoors,fieldturf,52,0,41,1
2021,REG,7,13:00,CAR,3,NYG,25,22,28,0,7,7,-154,139,-3,-103,-107,42.5,-105,-106,0,outdoors,fieldturf,57,0,22,1
2021,REG,7,13:00,KC,3,TEN,27,24,30,0,7,6,-209,185,-4,-110,-100,57.5,-111,-101,0,outdoors,grass ,74,14,24,1
2021,REG,7,16:05,DET,19,LA,28,9,47,0,7,7,860,-1256,17,-116,105,51,-110,-101,0,dome,matrixturf,,,9,1
2021,REG,7,16:05,PHI,22,LV,33,11,55,0,10,7,-102,-108,1,-109,-101,48,-106,-105,0,dome,grass,,,11,1
